M101,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
M102,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
M102,20112012,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
M108,20092010,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
M108,20112012,1-t,0-a,2-b,6-h,0-wh,4-male,5-f
M112,20092010,0-t,0-a,2-b,5-h,0-wh,5-male,4-f
M112,20112012,0-t,0-a,2-b,5-h,0-wh,5-male,4-f
M117,20092010,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
M146,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
M146,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
M155,20092010,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
M155,20112012,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
M171,20092010,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
M171,20112012,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
M182,20092010,0-t,0-a,1-b,8-h,0-wh,4-male,5-f
M182,20112012,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M206,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
M206,20112012,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
M224,20092010,0-t,0-a,3-b,4-h,1-wh,4-male,5-f
M224,20112012,0-t,0-a,3-b,4-h,1-wh,4-male,5-f
M372,20092010,0-t,0-a,2-b,6-h,0-wh,4-male,5-f
M372,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
M375,20092010,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
M375,20112012,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
M377,20092010,0-t,0-a,4-b,5-h,0-wh,5-male,4-f
M377,20112012,0-t,0-a,4-b,5-h,0-wh,5-male,4-f
M381,20092010,0-t,0-a,4-b,5-h,0-wh,5-male,4-f
M381,20112012,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
M406,20092010,0-t,0-a,5-b,4-h,0-wh,5-male,4-f
M406,20112012,0-t,0-a,4-b,4-h,0-wh,5-male,4-f
M409,20092010,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
M409,20112012,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
M435,20092010,3-t,1-a,2-b,5-h,0-wh,4-male,5-f
M435,20112012,3-t,2-a,1-b,5-h,0-wh,4-male,5-f
M495,20092010,0-t,0-a,4-b,5-h,0-wh,4-male,5-f
M495,20112012,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
M497,20092010,0-t,0-a,3-b,2-h,2-wh,4-male,5-f
M497,20112012,0-t,0-a,2-b,3-h,2-wh,4-male,5-f
M555,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
M555,20112012,0-t,0-a,2-b,6-h,0-wh,3-male,6-f
M610,20092010,0-t,0-a,3-b,5-h,0-wh,0-male,10-f
M610,20112012,0-t,0-a,3-b,6-h,0-wh,0-male,10-f
M635,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
M635,20112012,0-t,0-a,2-b,6-h,0-wh,6-male,3-f
M680,20092010,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
M680,20112012,0-t,0-a,2-b,6-h,0-wh,4-male,5-f
M695,20092010,0-t,0-a,5-b,4-h,0-wh,3-male,6-f
M825,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
M825,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
M964,20092010,0-t,0-a,4-b,2-h,1-wh,5-male,4-f
M964,20112012,0-t,0-a,4-b,2-h,2-wh,4-male,5-f
M030,20092010,0-t,0-a,5-b,4-h,0-wh,4-male,5-f
M030,20112012,0-t,0-a,5-b,4-h,0-wh,4-male,5-f
M036,20092010,1-t,0-a,5-b,4-h,0-wh,4-male,5-f
M036,20112012,1-t,0-a,5-b,4-h,0-wh,4-male,5-f
M046,20092010,1-t,0-a,5-b,4-h,0-wh,5-male,4-f
M046,20112012,1-t,0-a,5-b,4-h,0-wh,5-male,4-f
M092,20092010,0-t,0-a,7-b,2-h,0-wh,5-male,4-f
M092,20112012,0-t,0-a,6-b,3-h,0-wh,5-male,4-f
M123,20092010,1-t,0-a,6-b,3-h,0-wh,4-male,5-f
M123,20112012,1-t,0-a,6-b,3-h,0-wh,4-male,5-f
M125,20092010,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M125,20112012,0-t,0-a,4-b,3-h,0-wh,5-male,4-f
M129,20092010,1-t,0-a,5-b,4-h,0-wh,5-male,4-f
M129,20112012,1-t,0-a,4-b,4-h,0-wh,4-male,5-f
M133,20092010,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M133,20112012,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M154,20092010,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M154,20112012,0-t,0-a,6-b,3-h,0-wh,5-male,4-f
M161,20092010,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M161,20112012,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M175,20092010,0-t,0-a,7-b,2-h,0-wh,4-male,5-f
M175,20112012,0-t,0-a,6-b,2-h,0-wh,4-male,5-f
M194,20092010,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M194,20112012,0-t,0-a,6-b,3-h,0-wh,5-male,4-f
M195,20092010,1-t,0-a,4-b,4-h,0-wh,5-male,4-f
M195,20112012,0-t,0-a,4-b,4-h,0-wh,5-male,4-f
M197,20092010,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M197,20112012,0-t,0-a,6-b,2-h,0-wh,5-male,4-f
M200,20092010,1-t,0-a,6-b,3-h,0-wh,5-male,4-f
M200,20112012,1-t,0-a,5-b,3-h,0-wh,5-male,4-f
M285,20092010,0-t,0-a,6-b,3-h,0-wh,3-male,6-f
M285,20112012,0-t,0-a,6-b,3-h,0-wh,3-male,6-f
M286,20092010,0-t,0-a,5-b,4-h,0-wh,5-male,4-f
M286,20112012,0-t,0-a,6-b,3-h,0-wh,5-male,4-f
M302,20092010,0-t,0-a,5-b,4-h,0-wh,4-male,5-f
M302,20112012,0-t,0-a,5-b,4-h,0-wh,5-male,4-f
M304,20092010,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
M304,20112012,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
M317,20092010,0-t,0-a,7-b,2-h,0-wh,6-male,3-f
M318,20092010,0-t,0-a,9-b,0-h,0-wh,5-male,4-f
M318,20112012,0-t,0-a,8-b,1-h,0-wh,4-male,5-f
M344,20092010,0-t,0-a,7-b,2-h,0-wh,5-male,4-f
M362,20092010,0-t,0-a,2-b,4-h,2-wh,4-male,5-f
M362,20112012,0-t,1-a,2-b,4-h,1-wh,4-male,5-f
M367,20092010,0-t,0-a,6-b,3-h,0-wh,4-male,5-f
M367,20112012,0-t,0-a,6-b,3-h,0-wh,4-male,5-f
M369,20092010,0-t,0-a,5-b,3-h,0-wh,2-male,7-f
M369,20112012,0-t,0-a,5-b,3-h,0-wh,2-male,7-f
M410,20092010,0-t,0-a,7-b,2-h,0-wh,6-male,3-f
M410,20112012,0-t,0-a,7-b,2-h,0-wh,6-male,3-f
M469,20092010,0-t,0-a,7-b,2-h,0-wh,3-male,6-f
M469,20112012,0-t,0-a,7-b,2-h,0-wh,3-male,6-f
M499,20092010,3-t,0-a,7-b,2-h,0-wh,4-male,5-f
M499,20112012,3-t,0-a,7-b,2-h,0-wh,5-male,4-f
M514,20112012,0-t,0-a,6-b,3-h,0-wh,5-male,4-f
M517,20112012,0-t,0-a,6-b,1-h,1-wh,5-male,4-f
M670,20092010,1-t,0-a,7-b,2-h,0-wh,4-male,5-f
M670,20112012,1-t,0-a,7-b,2-h,0-wh,4-male,5-f
M685,20092010,1-t,0-a,5-b,4-h,0-wh,4-male,5-f
M685,20112012,1-t,0-a,5-b,4-h,0-wh,4-male,5-f
M692,20092010,0-t,2-a,1-b,2-h,2-wh,6-male,3-f
M692,20112012,0-t,3-a,1-b,2-h,2-wh,6-male,3-f
M004,20092010,1-t,0-a,0-b,8-h,0-wh,5-male,4-f
M004,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M005,20092010,1-t,0-a,0-b,9-h,0-wh,4-male,5-f
M005,20112012,1-t,0-a,0-b,9-h,0-wh,4-male,5-f
M008,20092010,1-t,0-a,0-b,9-h,0-wh,4-male,5-f
M008,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M018,20092010,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M018,20112012,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M028,20092010,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M028,20112012,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M048,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M048,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M052,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M052,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M098,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M098,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M115,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M115,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M128,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M128,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M132,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M132,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M143,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M143,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M152,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M152,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M153,20092010,1-t,0-a,1-b,7-h,0-wh,4-male,5-f
M153,20112012,1-t,0-a,1-b,7-h,0-wh,4-male,5-f
M173,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M173,20112012,1-t,0-a,0-b,9-h,0-wh,4-male,5-f
M178,20092010,0-t,0-a,0-b,7-h,2-wh,5-male,4-f
M178,20112012,0-t,0-a,0-b,7-h,1-wh,4-male,5-f
M187,20092010,1-t,0-a,0-b,5-h,3-wh,4-male,5-f
M187,20112012,1-t,0-a,0-b,5-h,3-wh,4-male,5-f
M189,20092010,2-t,0-a,0-b,9-h,0-wh,4-male,5-f
M189,20112012,2-t,0-a,0-b,9-h,0-wh,4-male,5-f
M192,20092010,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M192,20112012,0-t,0-a,0-b,8-h,0-wh,4-male,5-f
M210,20092010,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M210,20112012,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M218,20092010,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M218,20112012,0-t,0-a,0-b,9-h,0-wh,6-male,3-f
M223,20092010,0-t,0-a,0-b,8-h,0-wh,4-male,5-f
M223,20112012,0-t,0-a,0-b,8-h,0-wh,4-male,5-f
M278,20092010,0-t,0-a,0-b,8-h,0-wh,5-male,4-f
M278,20112012,1-t,0-a,0-b,7-h,1-wh,5-male,4-f
M293,20092010,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M293,20112012,1-t,0-a,0-b,9-h,0-wh,3-male,6-f
M311,20092010,0-t,0-a,0-b,8-h,0-wh,4-male,5-f
M311,20112012,0-t,0-a,0-b,8-h,0-wh,4-male,5-f
M314,20092010,0-t,0-a,0-b,6-h,2-wh,4-male,5-f
M314,20112012,0-t,0-a,0-b,5-h,3-wh,4-male,5-f
M319,20092010,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M319,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M321,20092010,0-t,0-a,0-b,8-h,0-wh,5-male,4-f
M322,20092010,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M322,20112012,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M324,20092010,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
M324,20112012,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
M325,20092010,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M325,20112012,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M326,20092010,0-t,0-a,1-b,7-h,0-wh,6-male,3-f
M326,20112012,0-t,0-a,1-b,8-h,0-wh,6-male,3-f
M328,20092010,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
M328,20112012,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M346,20092010,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M346,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M348,20092010,0-t,0-a,0-b,9-h,0-wh,5-male,4-f
M348,20112012,1-t,0-a,0-b,9-h,0-wh,5-male,4-f
M349,20092010,0-t,0-a,0-b,10-h,0-wh,5-male,4-f
M349,20112012,0-t,0-a,0-b,10-h,0-wh,5-male,4-f
M366,20092010,0-t,0-a,0-b,8-h,1-wh,5-male,4-f
M366,20112012,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M368,20092010,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
M368,20112012,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
M423,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
M423,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
M462,20092010,1-t,0-a,0-b,8-h,0-wh,5-male,4-f
M462,20112012,1-t,0-a,0-b,9-h,0-wh,6-male,3-f
M463,20092010,1-t,0-a,0-b,9-h,0-wh,6-male,3-f
M463,20112012,1-t,0-a,1-b,8-h,0-wh,6-male,3-f
M467,20092010,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M467,20112012,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M468,20092010,1-t,0-a,0-b,8-h,0-wh,5-male,4-f
M468,20112012,1-t,0-a,1-b,8-h,0-wh,5-male,4-f
M528,20092010,0-t,0-a,0-b,9-h,0-wh,3-male,6-f
M528,20112012,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
M540,20092010,2-t,0-a,3-b,6-h,0-wh,4-male,5-f
M540,20112012,2-t,0-a,3-b,6-h,0-wh,4-male,5-f
M552,20092010,0-t,0-a,0-b,10-h,0-wh,4-male,5-f
M552,20112012,0-t,0-a,0-b,9-h,0-wh,4-male,5-f
X001,20092010,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X001,20112012,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X005,20092010,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X005,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X018,20092010,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X018,20112012,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X025,20092010,0-t,0-a,1-b,8-h,0-wh,4-male,5-f
X025,20112012,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
X029,20092010,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
X029,20112012,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
X030,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X030,20112012,1-t,0-a,1-b,7-h,0-wh,5-male,4-f
X031,20092010,1-t,0-a,2-b,6-h,0-wh,4-male,5-f
X031,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X043,20092010,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X043,20112012,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X049,20092010,1-t,0-a,2-b,7-h,0-wh,5-male,5-f
X049,20112012,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X065,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X065,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X151,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X151,20112012,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X154,20092010,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X154,20112012,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X157,20092010,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X157,20112012,1-t,0-a,3-b,6-h,0-wh,5-male,5-f
X161,20092010,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X161,20112012,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X162,20092010,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X162,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X179,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X179,20112012,0-t,0-a,1-b,7-h,0-wh,5-male,4-f
X203,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X203,20112012,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
X221,20092010,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
X221,20112012,1-t,0-a,2-b,6-h,0-wh,4-male,5-f
X223,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X223,20112012,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X224,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X224,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X277,20092010,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X277,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X296,20092010,0-t,0-a,2-b,6-h,0-wh,4-male,5-f
X296,20112012,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X298,20092010,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X298,20112012,0-t,0-a,1-b,8-h,0-wh,4-male,5-f
X321,20092010,0-t,0-a,4-b,4-h,0-wh,3-male,6-f
X321,20112012,0-t,0-a,4-b,5-h,0-wh,3-male,6-f
X334,20092010,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
X334,20112012,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X343,20092010,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
X343,20112012,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X369,20092010,0-t,0-a,1-b,8-h,0-wh,5-male,4-f
X369,20112012,0-t,0-a,1-b,7-h,0-wh,5-male,4-f
X379,20092010,0-t,0-a,4-b,5-h,0-wh,4-male,5-f
X379,20112012,0-t,0-a,4-b,5-h,0-wh,3-male,6-f
X381,20092010,0-t,0-a,4-b,5-h,0-wh,3-male,6-f
X381,20112012,0-t,0-a,3-b,6-h,0-wh,3-male,6-f
X385,20092010,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X385,20112012,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X427,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
X427,20112012,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X473,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X473,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X495,20092010,0-t,0-a,1-b,7-h,0-wh,4-male,5-f
X495,20112012,0-t,0-a,1-b,7-h,0-wh,4-male,5-f
X500,20092010,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X500,20112012,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X520,20092010,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X520,20112012,0-t,0-a,2-b,6-h,0-wh,4-male,5-f
X522,20112012,0-t,0-a,2-b,6-h,0-wh,8-male,1-f
X527,20092010,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
X527,20112012,1-t,0-a,4-b,5-h,0-wh,5-male,4-f
X547,20092010,0-t,0-a,3-b,6-h,0-wh,6-male,3-f
X547,20112012,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X548,20092010,0-t,0-a,2-b,6-h,0-wh,8-male,1-f
X548,20112012,0-t,0-a,2-b,7-h,0-wh,8-male,1-f
X551,20092010,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
X551,20112012,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
X600,20092010,2-t,0-a,3-b,6-h,0-wh,9-male,0-f
X600,20112012,1-t,0-a,3-b,6-h,0-wh,9-male,0-f
X655,20092010,2-t,0-a,2-b,6-h,0-wh,7-male,2-f
X655,20112012,1-t,0-a,3-b,6-h,0-wh,7-male,2-f
X670,20092010,1-t,0-a,3-b,6-h,0-wh,2-male,7-f
X670,20112012,1-t,0-a,3-b,5-h,0-wh,2-male,7-f
X014,20092010,1-t,0-a,0-b,5-h,3-wh,5-male,4-f
X014,20112012,1-t,0-a,0-b,5-h,3-wh,5-male,4-f
X036,20092010,1-t,1-a,1-b,6-h,0-wh,4-male,5-f
X036,20112012,1-t,1-a,1-b,6-h,0-wh,4-male,5-f
X048,20092010,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X048,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X062,20092010,1-t,0-a,1-b,7-h,0-wh,5-male,4-f
X062,20112012,1-t,0-a,1-b,7-h,0-wh,5-male,4-f
X069,20092010,1-t,0-a,1-b,7-h,0-wh,5-male,4-f
X069,20112012,1-t,0-a,1-b,7-h,0-wh,4-male,5-f
X071,20092010,3-t,0-a,0-b,5-h,3-wh,5-male,4-f
X071,20112012,3-t,0-a,0-b,5-h,2-wh,5-male,4-f
X072,20092010,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X072,20112012,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X075,20092010,1-t,0-a,2-b,6-h,0-wh,5-male,4-f
X075,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X093,20092010,0-t,0-a,5-b,4-h,0-wh,5-male,4-f
X093,20112012,0-t,0-a,5-b,4-h,0-wh,5-male,4-f
X100,20092010,1-t,0-a,4-b,5-h,0-wh,5-male,4-f
X100,20112012,1-t,0-a,3-b,5-h,0-wh,5-male,4-f
X101,20092010,0-t,1-a,1-b,5-h,1-wh,5-male,4-f
X101,20112012,0-t,1-a,1-b,5-h,1-wh,4-male,5-f
X107,20092010,1-t,0-a,4-b,5-h,0-wh,5-male,4-f
X107,20112012,1-t,0-a,4-b,5-h,0-wh,4-male,5-f
X119,20092010,1-t,3-a,1-b,5-h,0-wh,5-male,4-f
X119,20112012,2-t,2-a,0-b,5-h,0-wh,4-male,5-f
X123,20092010,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X123,20112012,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X125,20092010,1-t,2-a,1-b,6-h,0-wh,4-male,5-f
X125,20112012,1-t,2-a,1-b,5-h,0-wh,5-male,4-f
X130,20092010,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X130,20112012,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X131,20092010,1-t,0-a,3-b,5-h,0-wh,5-male,4-f
X131,20112012,1-t,0-a,3-b,5-h,0-wh,4-male,5-f
X138,20092010,1-t,0-a,3-b,6-h,0-wh,4-male,5-f
X138,20112012,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X140,20092010,1-t,0-a,3-b,5-h,0-wh,5-male,4-f
X140,20112012,1-t,0-a,3-b,5-h,0-wh,5-male,4-f
X146,20092010,0-t,0-a,4-b,5-h,0-wh,4-male,5-f
X146,20112012,0-t,0-a,4-b,5-h,0-wh,4-male,5-f
X152,20092010,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X152,20112012,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X182,20092010,2-t,0-a,2-b,6-h,0-wh,5-male,4-f
X182,20112012,1-t,0-a,2-b,6-h,0-wh,4-male,5-f
X269,20092010,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X269,20112012,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X282,20092010,0-t,0-a,5-b,4-h,0-wh,0-male,10-f
X282,20112012,0-t,0-a,4-b,4-h,0-wh,0-male,9-f
X293,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
X293,20112012,0-t,0-a,2-b,6-h,0-wh,3-male,6-f
X295,20092010,1-t,0-a,3-b,6-h,0-wh,6-male,3-f
X295,20112012,0-t,0-a,3-b,5-h,0-wh,6-male,4-f
X301,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X301,20112012,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X302,20092010,1-t,0-a,2-b,7-h,0-wh,4-male,5-f
X302,20112012,1-t,0-a,2-b,7-h,0-wh,5-male,4-f
X304,20092010,1-t,0-a,0-b,4-h,4-wh,5-male,4-f
X304,20112012,1-t,0-a,0-b,4-h,3-wh,5-male,4-f
X305,20092010,0-t,0-a,2-b,7-h,0-wh,6-male,3-f
X305,20112012,0-t,0-a,2-b,6-h,0-wh,6-male,3-f
X312,20092010,1-t,0-a,3-b,6-h,0-wh,5-male,4-f
X312,20112012,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X332,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
X332,20112012,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
X333,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X333,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X335,20092010,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X335,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X337,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
X337,20112012,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
X366,20092010,0-t,0-a,2-b,6-h,1-wh,5-male,4-f
X366,20112012,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
X367,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X367,20112012,1-t,0-a,3-b,6-h,0-wh,6-male,3-f
X371,20092010,0-t,0-a,1-b,5-h,1-wh,5-male,4-f
X371,20112012,0-t,0-a,1-b,5-h,2-wh,5-male,4-f
X375,20092010,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X375,20112012,0-t,0-a,3-b,5-h,0-wh,5-male,4-f
X376,20092010,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X376,20112012,0-t,0-a,2-b,6-h,0-wh,4-male,5-f
X377,20092010,0-t,0-a,3-b,6-h,0-wh,3-male,6-f
X377,20112012,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X405,20092010,8-t,0-a,2-b,6-h,0-wh,5-male,4-f
X405,20112012,7-t,0-a,2-b,6-h,0-wh,6-male,3-f
X424,20092010,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
X424,20112012,0-t,0-a,2-b,7-h,0-wh,5-male,4-f
X432,20112012,0-t,0-a,0-b,8-h,0-wh,5-male,4-f
X448,20092010,0-t,0-a,4-b,5-h,0-wh,4-male,5-f
X448,20112012,0-t,0-a,3-b,6-h,0-wh,5-male,4-f
X452,20092010,0-t,0-a,3-b,5-h,0-wh,4-male,5-f
X452,20112012,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X467,20092010,0-t,0-a,2-b,5-h,1-wh,5-male,4-f
X467,20112012,0-t,0-a,1-b,6-h,1-wh,5-male,4-f
X519,20092010,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X519,20112012,0-t,0-a,2-b,7-h,0-wh,4-male,5-f
X530,20092010,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X530,20112012,0-t,0-a,3-b,6-h,0-wh,4-male,5-f
X537,20112012,0-t,0-a,4-b,5-h,0-wh,4-male,5-f
X540,20092010,0-t,0-a,2-b,6-h,0-wh,5-male,4-f
